PacketCounter,UTC_Nano,UTC_Year,UTC_Month,UTC_Day,UTC_Hour,UTC_Minute,UTC_Second,UTC_Valid,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_X,Vel_Y,Vel_Z
43245,237400000,2021,1,2,6,48,45,247,2.9809,-31.647924,-33.037754,33.97369271,-117.7738406,347.113846,-0.057205,0.022847,0.051758
43246,239900000,2021,1,2,6,48,45,247,3.023811,-31.647221,-33.087978,33.97369271,-117.7738406,347.113976,-0.056991,0.022303,0.050685
43247,242400000,2021,1,2,6,48,45,247,3.065968,-31.642696,-33.137489,33.97369271,-117.7738406,347.114101,-0.056661,0.021821,0.049769
43248,244900000,2021,1,2,6,48,45,247,3.108531,-31.637054,-33.187202,33.97369271,-117.7738406,347.114225,-0.056311,0.021351,0.048997
43249,247400000,2021,1,2,6,48,45,247,3.149523,-31.631029,-33.236805,33.97369271,-117.7738406,347.114346,-0.055932,0.020834,0.048473
43250,249900000,2021,1,2,6,48,45,247,3.18999,-31.626614,-33.288044,33.97369271,-117.7738406,347.115675,-0.055721,0.020171,0.048577
43251,252400000,2021,1,2,6,48,45,247,3.225862,-31.622847,-33.33905,33.97369271,-117.7738406,347.115796,-0.055242,0.019683,0.048182
43252,254900000,2021,1,2,6,48,45,247,3.258491,-31.619408,-33.388641,33.97369271,-117.7738406,347.115916,-0.054739,0.019165,0.047845
43253,257400000,2021,1,2,6,48,45,247,3.286488,-31.616072,-33.43787,33.97369271,-117.7738406,347.116035,-0.054246,0.018524,0.047702
43254,259900000,2021,1,2,6,48,45,247,3.3104,-31.613831,-33.488239,33.97369271,-117.7738406,347.116155,-0.053958,0.01766,0.047563
43255,262400000,2021,1,2,6,48,45,247,3.330152,-31.613039,-33.536316,33.97369271,-117.7738406,347.116274,-0.053488,0.017091,0.047401
43256,264900000,2021,1,2,6,48,45,247,3.345844,-31.613026,-33.583733,33.97369271,-117.7738406,347.116392,-0.052973,0.016619,0.047058
43257,267400000,2021,1,2,6,48,45,247,3.357304,-31.613487,-33.628071,33.97369271,-117.7738406,347.11651,-0.052442,0.016193,0.046751
43258,269900000,2021,1,2,6,48,45,247,3.363698,-31.616568,-33.670677,33.97369271,-117.7738406,347.120769,-0.05208,0.01591,0.047562
43259,272400000,2021,1,2,6,48,45,247,3.36761,-31.62075,-33.71159,33.97369271,-117.7738406,347.120888,-0.051622,0.015773,0.046985
43260,274900000,2021,1,2,6,48,45,247,3.368639,-31.628466,-33.751286,33.97369272,-117.7738406,347.121004,-0.051257,0.01581,0.046377
43261,277400000,2021,1,2,6,48,45,247,3.367099,-31.641022,-33.789112,33.97369272,-117.7738406,347.12112,-0.051012,0.015994,0.045872
43262,279900000,2021,1,2,6,48,45,247,3.36331,-31.656582,-33.825951,33.97369272,-117.7738406,347.121233,-0.050721,0.016218,0.045219
43263,282400000,2021,1,2,6,48,45,247,3.358061,-31.675289,-33.860508,33.97369272,-117.7738406,347.121345,-0.050489,0.016533,0.044563
43264,284900000,2021,1,2,6,48,45,247,3.352496,-31.696947,-33.894272,33.97369272,-117.7738406,347.121455,-0.050364,0.016861,0.043737
43265,287400000,2021,1,2,6,48,45,247,3.344284,-31.721424,-33.924736,33.97369272,-117.7738406,347.121563,-0.050153,0.017195,0.042789
43266,289900000,2021,1,2,6,48,45,247,3.334167,-31.746269,-33.952457,33.97369272,-117.7738406,347.116834,-0.049846,0.017473,0.04005
43267,292400000,2021,1,2,6,48,45,247,3.323158,-31.770752,-33.979145,33.97369272,-117.7738406,347.116933,-0.049584,0.017723,0.038693
43268,294900000,2021,1,2,6,48,45,247,3.309438,-31.794811,-34.003407,33.97369272,-117.7738406,347.117028,-0.049364,0.017983,0.03744
43269,297400000,2021,1,2,6,48,45,247,3.297294,-31.818016,-34.028694,33.97369272,-117.7738406,347.11712,-0.049305,0.018286,0.036221
43270,299900000,2021,1,2,6,48,45,247,3.284803,-31.841763,-34.053738,33.97369272,-117.7738406,347.117209,-0.049246,0.018745,0.035191
43271,250000000,2021,1,2,6,48,45,247,,,,,,0,,,
43272,302400000,2021,1,2,6,48,45,247,3.273365,-31.866329,-34.078144,33.97369272,-117.7738406,347.117295,-0.04902,0.019096,0.034311
43273,304900000,2021,1,2,6,48,45,247,3.26139,-31.892155,-34.100414,33.97369272,-117.7738406,347.11738,-0.048805,0.019566,0.03349
43274,307400000,2021,1,2,6,48,45,247,3.250124,-31.919886,-34.122025,33.97369272,-117.7738406,347.117463,-0.048456,0.019974,0.032732
43275,309900000,2021,1,2,6,48,45,247,3.238708,-31.948002,-34.142063,33.97369272,-117.7738406,347.118716,-0.048121,0.020681,0.032352
43276,312400000,2021,1,2,6,48,45,247,3.227675,-31.976744,-34.159267,33.97369272,-117.7738406,347.118796,-0.047745,0.021248,0.031572
43277,314900000,2021,1,2,6,48,45,247,3.214665,-32.005917,-34.174213,33.97369272,-117.7738406,347.118874,-0.04743,0.021839,0.030779
43278,317400000,2021,1,2,6,48,45,247,3.200398,-32.035267,-34.186489,33.97369272,-117.7738406,347.11895,-0.047089,0.022365,0.029934
43279,319900000,2021,1,2,6,48,45,247,3.068444,-32.082916,-34.097733,33.9736929,-117.7738404,347.1335,-0.034973,0.04873,0.031654
43280,322400000,2021,1,2,6,48,45,247,3.051452,-32.110928,-34.105976,33.9736929,-117.7738404,347.133578,-0.03478,0.049264,0.030779
43281,324900000,2021,1,2,6,48,45,247,3.033662,-32.13763,-34.113499,33.9736929,-117.7738405,347.133653,-0.034614,0.049688,0.029942
43282,327400000,2021,1,2,6,48,45,247,3.015564,-32.164375,-34.121048,33.9736929,-117.7738405,347.133727,-0.034465,0.050027,0.029148
43283,329900000,2021,1,2,6,48,45,247,2.997424,-32.190456,-34.130348,33.9736929,-117.7738405,347.129028,-0.034376,0.050483,0.026968
43284,332400000,2021,1,2,6,48,45,247,2.978368,-32.21629,-34.140385,33.97369291,-117.7738405,347.129095,-0.034211,0.050769,0.026171
43285,334900000,2021,1,2,6,48,45,247,2.958518,-32.242783,-34.151669,33.97369291,-117.7738405,347.129159,-0.033973,0.051034,0.02536
43286,337400000,2021,1,2,6,48,45,247,2.937389,-32.269379,-34.163643,33.97369291,-117.7738405,347.129221,-0.033601,0.051378,0.024387
43287,339900000,2021,1,2,6,48,45,247,2.915538,-32.293812,-34.175194,33.97369291,-117.7738405,347.12928,-0.033389,0.052026,0.023331
43288,342400000,2021,1,2,6,48,45,247,2.892155,-32.317989,-34.185696,33.97369291,-117.7738405,347.129337,-0.033129,0.052443,0.022182
43289,344900000,2021,1,2,6,48,45,247,2.867102,-32.341057,-34.195412,33.97369291,-117.7738405,347.129391,-0.032914,0.052957,0.020921
43290,347400000,2021,1,2,6,48,45,247,2.841334,-32.362022,-34.202721,33.97369291,-117.7738405,347.129442,-0.032713,0.053441,0.01963
43291,349900000,2021,1,2,6,48,45,247,2.813688,-32.381649,-34.206928,33.97369291,-117.7738405,347.136238,-0.032567,0.053969,0.020107
43292,352400000,2021,1,2,6,48,45,247,2.786891,-32.398647,-34.210339,33.97369292,-117.7738405,347.136287,-0.032401,0.05412,0.018642
43293,354900000,2021,1,2,6,48,45,247,2.761506,-32.413658,-34.214588,33.97369292,-117.7738405,347.136332,-0.03228,0.054113,0.017248
43294,357400000,2021,1,2,6,48,45,247,2.736697,-32.427525,-34.220394,33.97369292,-117.7738405,347.136373,-0.032187,0.0541,0.016001
43295,359900000,2021,1,2,6,48,45,247,2.710602,-32.439323,-34.228188,33.97369292,-117.7738405,347.136411,-0.0321,0.054359,0.014748
43296,362400000,2021,1,2,6,48,45,247,2.683445,-32.450958,-34.237793,33.97369292,-117.7738405,347.136447,-0.031923,0.054564,0.013472
43297,364900000,2021,1,2,6,48,45,247,2.654209,-32.462452,-34.248428,33.97369292,-117.7738405,347.136479,-0.031734,0.054944,0.012152
43298,367400000,2021,1,2,6,48,45,247,2.622845,-32.4729,-34.25885,33.97369292,-117.7738405,347.136507,-0.031445,0.055478,0.01089
43299,369900000,2021,1,2,6,48,45,247,2.588432,-32.48307,-34.267769,33.97369292,-117.7738405,347.140322,-0.031169,0.056322,0.010621
43300,372400000,2021,1,2,6,48,45,247,2.550287,-32.49258,-34.27301,33.97369292,-117.7738405,347.140347,-0.030869,0.056932,0.009174
43301,374900000,2021,1,2,6,48,45,247,2.508497,-32.501671,-34.27544,33.97369293,-117.7738405,347.140368,-0.030662,0.057482,0.007695
43302,377400000,2021,1,2,6,48,45,247,2.464736,-32.509926,-34.276447,33.97369293,-117.7738405,347.140385,-0.030554,0.057848,0.006273
43303,379900000,2021,1,2,6,48,45,247,2.41907,-32.51738,-34.275799,33.97369293,-117.7738405,347.140398,-0.030404,0.058454,0.004695
43304,382400000,2021,1,2,6,48,45,247,2.373729,-32.522598,-34.27565,33.97369293,-117.7738405,347.140408,-0.030311,0.05861,0.003225
43305,384900000,2021,1,2,6,48,45,247,2.329794,-32.527744,-34.276192,33.97369293,-117.7738405,347.140415,-0.030212,0.058859,0.001958
43306,387400000,2021,1,2,6,48,45,247,2.288664,-32.531258,-34.278408,33.97369293,-117.7738405,347.140418,-0.029951,0.059054,0.000731
43307,389900000,2021,1,2,6,48,45,247,2.24831,-32.535065,-34.281864,33.97369293,-117.7738405,347.147052,-0.029485,0.059508,0.001516
43308,392400000,2021,1,2,6,48,45,247,2.210484,-32.539246,-34.286495,33.97369294,-117.7738405,347.147054,-0.029212,0.059836,0.000446
43309,394900000,2021,1,2,6,48,45,247,2.174133,-32.543972,-34.291008,33.97369294,-117.7738405,347.147054,-0.028955,0.060044,-0.000527
43310,397400000,2021,1,2,6,48,45,247,2.138842,-32.548931,-34.295795,33.97369294,-117.7738405,347.147052,-0.028745,0.060302,-0.001429
43311,399900000,2021,1,2,6,48,45,247,2.102416,-32.551662,-34.299965,33.97369294,-117.7738405,347.147048,-0.028452,0.060628,-0.002247
43312,402400000,2021,1,2,6,48,45,247,2.06312,-32.553719,-34.302158,33.97369294,-117.7738405,347.147042,-0.02829,0.060756,-0.00285
43313,404900000,2021,1,2,6,48,45,247,2.023039,-32.554596,-34.305267,33.97369294,-117.7738405,347.147034,-0.028065,0.060872,-0.003304
43314,407400000,2021,1,2,6,48,45,247,1.981506,-32.554821,-34.308743,33.97369294,-117.7738405,347.147025,-0.027865,0.061031,-0.003503
43315,409900000,2021,1,2,6,48,45,247,1.939392,-32.554554,-34.312756,33.97369295,-117.7738405,347.147835,-0.027544,0.061433,-0.003378
43316,412400000,2021,1,2,6,48,45,247,1.896573,-32.554516,-34.317677,33.97369295,-117.7738405,347.147827,-0.027303,0.061719,-0.003418
43317,414900000,2021,1,2,6,48,45,247,1.853651,-32.554745,-34.323109,33.97369295,-117.7738405,347.147818,-0.027004,0.062054,-0.003447
43318,417400000,2021,1,2,6,48,45,247,1.809857,-32.555462,-34.329288,33.97369295,-117.7738405,347.14781,-0.026693,0.062549,-0.003469
43319,419900000,2021,1,2,6,48,45,247,1.766476,-32.555954,-34.336819,33.97369295,-117.7738405,347.147801,-0.026213,0.063436,-0.003535
43320,422400000,2021,1,2,6,48,45,247,1.722626,-32.558201,-34.34499,33.97369295,-117.7738405,347.147792,-0.025855,0.064125,-0.003646
43321,424900000,2021,1,2,6,48,45,247,1.679918,-32.561184,-34.354874,33.97369295,-117.7738405,347.147783,-0.025407,0.064963,-0.003986
43322,427400000,2021,1,2,6,48,45,247,1.637448,-32.563923,-34.363766,33.97369296,-117.7738405,347.147772,-0.02491,0.065871,-0.00453
43323,429900000,2021,1,2,6,48,45,247,1.597031,-32.565975,-34.374405,33.97369296,-117.7738405,347.148568,-0.024293,0.066795,-0.005
43324,432400000,2021,1,2,6,48,45,247,1.55815,-32.567013,-34.386162,33.97369296,-117.7738405,347.148554,-0.023963,0.067604,-0.006012
43325,434900000,2021,1,2,6,48,45,247,1.519723,-32.566784,-34.399349,33.97369296,-117.7738405,347.148538,-0.023677,0.068276,-0.007094
43326,437400000,2021,1,2,6,48,45,247,1.484538,-32.564079,-34.4151,33.97369296,-117.7738405,347.148518,-0.023296,0.069029,-0.008485
43327,439900000,2021,1,2,6,48,45,247,1.449033,-32.557827,-34.431255,33.97369296,-117.7738405,347.148492,-0.022647,0.070025,-0.010172
43328,442400000,2021,1,2,6,48,45,247,1.413885,-32.547127,-34.448006,33.97369296,-117.7738405,347.148464,-0.022064,0.07092,-0.012068
43329,444900000,2021,1,2,6,48,45,247,1.378684,-32.531342,-34.464718,33.97369297,-117.7738405,347.148431,-0.021492,0.07181,-0.01408
43330,447400000,2021,1,2,6,48,45,247,1.343601,-32.51025,-34.480556,33.97369297,-117.7738405,347.148393,-0.020873,0.072598,-0.016209
43331,449900000,2021,1,2,6,48,45,247,1.309838,-32.484718,-34.497868,33.97369297,-117.7738405,347.152015,-0.020079,0.073363,-0.017215
43332,452400000,2021,1,2,6,48,45,247,1.277488,-32.455147,-34.515976,33.97369297,-117.7738405,347.151969,-0.019396,0.073912,-0.019218
43333,454900000,2021,1,2,6,48,45,247,1.247381,-32.420731,-34.534851,33.97369297,-117.7738405,347.151919,-0.018671,0.074463,-0.021043
43334,457400000,2021,1,2,6,48,45,247,1.221508,-32.381561,-34.554535,33.97369297,-117.7738405,347.151864,-0.017977,0.074928,-0.022847
43335,459900000,2021,1,2,6,48,45,247,1.198823,-32.338039,-34.573608,33.97369298,-117.7738405,347.151806,-0.017127,0.075419,-0.024496
43336,462400000,2021,1,2,6,48,45,247,1.179146,-32.290413,-34.591599,33.97369298,-117.7738405,347.151743,-0.016632,0.075581,-0.025769
43337,464900000,2021,1,2,6,48,45,247,1.163515,-32.238998,-34.610825,33.97369298,-117.7738405,347.151678,-0.016249,0.075695,-0.02653
43338,467400000,2021,1,2,6,48,45,247,1.151434,-32.185917,-34.632275,33.97369298,-117.7738405,347.151611,-0.015861,0.075659,-0.026761
43339,469900000,2021,1,2,6,48,45,247,1.142874,-32.131756,-34.656109,33.97369298,-117.7738405,347.155183,-0.015264,0.075498,-0.025433
43340,472400000,2021,1,2,6,48,45,247,1.134354,-32.077709,-34.680004,33.97369298,-117.7738405,347.15512,-0.015066,0.075483,-0.024907
43341,474900000,2021,1,2,6,48,45,247,1.125456,-32.025097,-34.70594,33.97369299,-117.7738405,347.155059,-0.014927,0.075542,-0.024153
43342,477400000,2021,1,2,6,48,45,247,1.112891,-31.973551,-34.7309,33.97369299,-117.7738405,347.155,-0.01476,0.075744,-0.023263
43343,479900000,2021,1,2,6,48,45,247,1.096755,-31.923571,-34.754456,33.97369299,-117.7738405,347.154947,-0.014253,0.075878,-0.022227
43344,482400000,2021,1,2,6,48,45,247,1.07378,-31.875496,-34.775536,33.97369299,-117.7738405,347.154893,-0.013987,0.076438,-0.020934
43345,484900000,2021,1,2,6,48,45,247,1.045876,-31.831257,-34.795761,33.97369299,-117.7738405,347.154842,-0.013725,0.077053,-0.019559
43346,487400000,2021,1,2,6,48,45,247,1.011333,-31.790855,-34.813984,33.97369299,-117.7738405,347.154795,-0.013476,0.077845,-0.018276
43347,489900000,2021,1,2,6,48,45,247,0.972863,-31.755045,-34.830757,33.973693,-117.7738405,347.161258,-0.012837,0.078595,-0.014908
43348,492400000,2021,1,2,6,48,45,247,0.930983,-31.723959,-34.846981,33.973693,-117.7738405,347.161222,-0.01244,0.079669,-0.013686
43349,494900000,2021,1,2,6,48,45,247,0.887314,-31.696337,-34.862751,33.973693,-117.7738405,347.16119,-0.011871,0.080943,-0.012669
43350,497400000,2021,1,2,6,48,45,247,0.842821,-31.673159,-34.875877,33.973693,-117.7738405,347.161159,-0.011359,0.082343,-0.011852
43351,499900000,2021,1,2,6,48,45,247,0.795047,-31.653751,-34.884483,33.973693,-117.7738405,347.161129,-0.010451,0.083787,-0.011103
43352,502400000,2021,1,2,6,48,45,247,0.747153,-31.639198,-34.891609,33.97369301,-117.7738405,347.161102,-0.009929,0.085152,-0.010475
43353,504900000,2021,1,2,6,48,45,247,0.698492,-31.628082,-34.895695,33.97369301,-117.7738405,347.161076,-0.009347,0.086544,-0.010123
43354,507400000,2021,1,2,6,48,45,247,0.650496,-31.620123,-34.899372,33.97369301,-117.7738405,347.161051,-0.008839,0.087891,-0.009981
43355,509900000,2021,1,2,6,48,45,247,0.601763,-31.613268,-34.901264,33.97369301,-117.7738405,347.161688,-0.007967,0.089368,-0.009966
43356,512400000,2021,1,2,6,48,45,247,0.551341,-31.60775,-34.900833,33.97369301,-117.7738405,347.161662,-0.007372,0.090547,-0.010457
43357,514900000,2021,1,2,6,48,45,247,0.499008,-31.601828,-34.898407,33.97369302,-117.7738405,347.161635,-0.006654,0.091646,-0.011164
43358,517400000,2021,1,2,6,48,45,247,0.443869,-31.594549,-34.894325,33.97369302,-117.7738405,347.161606,-0.005925,0.09292,-0.012164
43359,519900000,2021,1,2,6,48,45,247,0.385869,-31.585459,-34.887318,33.97369302,-117.7738405,347.16157,-0.005096,0.09437,-0.013484
43360,522400000,2021,1,2,6,48,45,247,0.32704,-31.57246,-34.880733,33.97369302,-117.7738405,347.161535,-0.004515,0.09517,-0.014472
43361,524900000,2021,1,2,6,48,45,247,0.268366,-31.558083,-34.878582,33.97369302,-117.7738405,347.161497,-0.003921,0.096169,-0.015912
43362,527400000,2021,1,2,6,48,45,247,0.207483,-31.538031,-34.874828,33.97369303,-117.7738405,347.161455,-0.003466,0.097232,-0.017597
43363,529900000,2021,1,2,6,48,45,247,0.1433,-31.512403,-34.869953,33.97369303,-117.7738405,347.167861,-0.002738,0.0983,-0.017294
43364,532400000,2021,1,2,6,48,45,247,0.07798,-31.481291,-34.865635,33.97369303,-117.7738405,347.167815,-0.002246,0.098763,-0.019124
43365,534900000,2021,1,2,6,48,45,247,0.011217,-31.442797,-34.861946,33.97369303,-117.7738405,347.167765,-0.00169,0.099355,-0.021366
43366,537400000,2021,1,2,6,48,45,247,-0.055801,-31.393343,-34.857967,33.97369304,-117.7738405,347.167708,-0.001053,0.099612,-0.023738
43367,539900000,2021,1,2,6,48,45,247,-0.118255,-31.335564,-34.856205,33.97369304,-117.7738405,347.167645,-0.000207,0.09977,-0.026066
43368,542400000,2021,1,2,6,48,45,247,-0.17527,-31.267357,-34.856766,33.97369304,-117.7738405,347.167577,0.000158,0.099744,-0.028438
43369,544900000,2021,1,2,6,48,45,247,-0.225892,-31.191074,-34.860485,33.97369304,-117.7738405,347.167503,0.000377,0.09972,-0.030555
43370,547400000,2021,1,2,6,48,45,247,-0.271781,-31.108137,-34.865753,33.97369304,-117.7738405,347.167425,0.000472,0.099747,-0.032275
43371,549900000,2021,1,2,6,48,45,247,-0.313151,-31.020569,-34.872875,33.97369305,-117.7738405,347.17374,0.001029,0.099965,-0.031548
43372,500000000,2021,1,2,6,48,45,247,,,,,,0,,,
43373,552400000,2021,1,2,6,48,45,247,-0.349606,-30.9307,-34.881275,33.97369305,-117.7738405,347.17366,0.001062,0.100068,-0.032598
43374,554900000,2021,1,2,6,48,45,247,-0.38128,-30.839912,-34.893162,33.97369305,-117.7738405,347.173578,0.001027,0.100173,-0.033466
43375,557400000,2021,1,2,6,48,45,247,-0.409891,-30.747549,-34.905106,33.97369305,-117.7738405,347.173493,0.000905,0.100226,-0.034253
43376,559900000,2021,1,2,6,48,45,247,-0.434263,-30.653872,-34.921402,33.97369306,-117.7738405,347.17341,0.001703,0.099708,-0.034921
43377,562400000,2021,1,2,6,48,45,247,-0.452347,-30.555136,-34.943455,33.97369306,-117.7738405,347.173322,0.001922,0.098693,-0.035343
43378,564900000,2021,1,2,6,48,45,247,-0.464172,-30.461535,-34.971245,33.97369306,-117.7738405,347.173236,0.001142,0.098274,-0.033264
43379,567400000,2021,1,2,6,48,45,247,-0.478207,-30.390583,-34.997421,33.97369306,-117.7738405,347.173158,-0.000308,0.099162,-0.029294
43380,569900000,2021,1,2,6,48,45,247,-0.445517,-30.342979,-35.057793,33.97369301,-117.7738404,347.193004,-0.006187,0.086699,-0.013741
43381,572400000,2021,1,2,6,48,45,247,-0.487133,-30.336876,-35.058903,33.97369301,-117.7738404,347.192975,-0.006831,0.088162,-0.010173
43382,574900000,2021,1,2,6,48,45,247,-0.545578,-30.348999,-35.043446,33.97369301,-117.7738404,347.192952,-0.00667,0.088868,-0.007899
43383,577400000,2021,1,2,6,48,45,247,-0.617598,-30.366262,-35.018147,33.97369301,-117.7738404,347.192934,-0.006293,0.088401,-0.006408
43384,579900000,2021,1,2,6,48,45,247,-0.699991,-30.38343,-34.987984,33.97369301,-117.7738404,347.193227,-0.005663,0.086773,-0.005148
43385,582400000,2021,1,2,6,48,45,247,-0.788766,-30.394411,-34.958061,33.97369302,-117.7738404,347.193214,-0.005742,0.0845,-0.004734
43386,584900000,2021,1,2,6,48,45,247,-0.879172,-30.398066,-34.933708,33.97369302,-117.7738404,347.193202,-0.006298,0.081996,-0.004801
43387,587400000,2021,1,2,6,48,45,247,-0.969279,-30.392324,-34.915478,33.97369302,-117.7738404,347.19319,-0.007085,0.079803,-0.005262
43388,589900000,2021,1,2,6,48,45,247,-1.059467,-30.381044,-34.900284,33.97369302,-117.7738404,347.204575,-0.00778,0.07872,-0.002234
43389,592400000,2021,1,2,6,48,45,247,-1.148843,-30.368725,-34.88689,33.97369302,-117.7738404,347.204568,-0.008449,0.077882,-0.002961
43390,594900000,2021,1,2,6,48,45,247,-1.236434,-30.353371,-34.871929,33.97369303,-117.7738404,347.20456,-0.008675,0.077281,-0.003837
43391,597400000,2021,1,2,6,48,45,247,-1.318599,-30.338352,-34.857277,33.97369303,-117.7738404,347.204549,-0.008918,0.076821,-0.004664
43392,599900000,2021,1,2,6,48,45,247,-1.393103,-30.323505,-34.841843,33.97369303,-117.7738404,347.204536,-0.008945,0.077125,-0.005395
43393,602400000,2021,1,2,6,48,45,247,-1.459041,-30.309208,-34.828556,33.97369303,-117.7738404,347.204521,-0.009466,0.077001,-0.006285
43394,604900000,2021,1,2,6,48,45,247,-1.516879,-30.294718,-34.819313,33.97369303,-117.7738404,347.204504,-0.010085,0.077043,-0.007348
43395,607400000,2021,1,2,6,48,45,247,-1.568286,-30.277748,-34.81419,33.97369303,-117.7738404,347.204484,-0.010667,0.077052,-0.008498
43396,609900000,2021,1,2,6,48,45,247,-1.615661,-30.258579,-34.811726,33.97369304,-117.7738404,347.207417,-0.010909,0.077385,-0.008546
43397,612400000,2021,1,2,6,48,45,247,-1.660228,-30.236526,-34.812557,33.97369304,-117.7738404,347.207394,-0.011334,0.077281,-0.009643
43398,614900000,2021,1,2,6,48,45,247,-1.700078,-30.209417,-34.816368,33.97369304,-117.7738404,347.207369,-0.011658,0.076794,-0.010882
43399,617400000,2021,1,2,6,48,45,247,-1.736246,-30.176168,-34.824474,33.97369304,-117.7738404,347.20734,-0.012019,0.076086,-0.012153
43400,619900000,2021,1,2,6,48,45,247,-1.766327,-30.137264,-34.83662,33.97369304,-117.7738404,347.207309,-0.012103,0.075554,-0.013119
43401,622400000,2021,1,2,6,48,45,247,-1.791974,-30.09598,-34.851288,33.97369305,-117.7738404,347.207275,-0.012467,0.07514,-0.013703
43402,624900000,2021,1,2,6,48,45,247,-1.814113,-30.056484,-34.86763,33.97369305,-117.7738404,347.207241,-0.012826,0.075023,-0.014006
43403,627400000,2021,1,2,6,48,45,247,-1.834333,-30.019884,-34.884315,33.97369305,-117.7738404,347.207206,-0.01298,0.074959,-0.014152
43404,629900000,2021,1,2,6,48,45,247,-1.851677,-29.986217,-34.90155,33.97369305,-117.7738404,347.207326,-0.012703,0.074934,-0.014332
43405,632400000,2021,1,2,6,48,45,247,-1.868056,-29.954836,-34.916916,33.97369305,-117.7738404,347.20729,-0.012539,0.074716,-0.014641
43406,634900000,2021,1,2,6,48,45,247,-1.882849,-29.923212,-34.930641,33.97369305,-117.7738404,347.207253,-0.01238,0.074164,-0.015111
43407,637400000,2021,1,2,6,48,45,247,-1.896852,-29.890852,-34.943623,33.97369306,-117.7738404,347.207214,-0.012348,0.073288,-0.015814
43408,639900000,2021,1,2,6,48,45,247,-1.909243,-29.85677,-34.955971,33.97369306,-117.7738404,347.207173,-0.012192,0.072041,-0.016538
43409,642400000,2021,1,2,6,48,45,247,-1.918919,-29.822014,-34.969406,33.97369306,-117.7738404,347.20713,-0.012389,0.070732,-0.01737
43410,644900000,2021,1,2,6,48,45,247,-1.926821,-29.787651,-34.983341,33.97369306,-117.7738404,347.207086,-0.01266,0.069269,-0.018228
43411,647400000,2021,1,2,6,48,45,247,-1.931568,-29.752022,-34.998241,33.97369306,-117.7738404,347.207039,-0.012922,0.067583,-0.019177
43412,649900000,2021,1,2,6,48,45,247,-1.933843,-29.717043,-35.014397,33.97369306,-117.7738404,347.207145,-0.012964,0.065861,-0.020118
43413,652400000,2021,1,2,6,48,45,247,-1.93481,-29.681913,-35.030869,33.97369306,-117.7738404,347.207093,-0.013215,0.06434,-0.021294
43414,654900000,2021,1,2,6,48,45,247,-1.934149,-29.646231,-35.04855,33.97369307,-117.7738404,347.207038,-0.013521,0.062743,-0.022384
43415,657400000,2021,1,2,6,48,45,247,-1.934371,-29.609032,-35.067085,33.97369307,-117.7738404,347.206981,-0.013853,0.061207,-0.023673
43416,659900000,2021,1,2,6,48,45,247,-1.935355,-29.570349,-35.085472,33.97369307,-117.7738404,347.206918,-0.014,0.059677,-0.0252
43417,662400000,2021,1,2,6,48,45,247,-1.940597,-29.530672,-35.10305,33.97369307,-117.7738405,347.206853,-0.01451,0.058312,-0.026641
43418,664900000,2021,1,2,6,48,45,247,-1.949062,-29.488966,-35.120987,33.97369307,-117.7738405,347.206785,-0.014916,0.057056,-0.027944
43419,667400000,2021,1,2,6,48,45,247,-1.960839,-29.445427,-35.139034,33.97369307,-117.7738405,347.206713,-0.015322,0.05594,-0.029324
43420,669900000,2021,1,2,6,48,45,247,-1.977119,-29.399672,-35.156864,33.97369307,-117.7738405,347.212396,-0.015455,0.054801,-0.028766
43421,672400000,2021,1,2,6,48,45,247,-1.998256,-29.352123,-35.1744,33.97369307,-117.7738405,347.212323,-0.015775,0.053744,-0.029693
43422,674900000,2021,1,2,6,48,45,247,-2.024403,-29.304489,-35.192436,33.97369308,-117.7738405,347.212247,-0.015973,0.0529,-0.030474
43423,677400000,2021,1,2,6,48,45,247,-2.054724,-29.25713,-35.209774,33.97369308,-117.7738405,347.212171,-0.016007,0.052437,-0.031008
43424,679900000,2021,1,2,6,48,45,247,-2.090332,-29.210968,-35.227009,33.97369308,-117.7738405,347.212096,-0.015607,0.05197,-0.031222
43425,682400000,2021,1,2,6,48,45,247,-2.128238,-29.165459,-35.24371,33.97369308,-117.7738405,347.212017,-0.01521,0.051764,-0.031485
43426,684900000,2021,1,2,6,48,45,247,-2.16924,-29.12117,-35.259525,33.97369308,-117.7738405,347.211938,-0.014706,0.051461,-0.031705
43427,687400000,2021,1,2,6,48,45,247,-2.213273,-29.077452,-35.27364,33.97369308,-117.7738405,347.211859,-0.014158,0.051232,-0.031881
43428,689900000,2021,1,2,6,48,45,247,-2.259309,-29.034941,-35.287506,33.97369308,-117.7738405,347.211883,-0.013222,0.050962,-0.031969
43429,692400000,2021,1,2,6,48,45,247,-2.307712,-28.994785,-35.299831,33.97369308,-117.7738405,347.211803,-0.012622,0.050926,-0.032254
43430,694900000,2021,1,2,6,48,45,247,-2.357715,-28.957035,-35.310001,33.97369309,-117.7738405,347.211722,-0.012003,0.050983,-0.032586
43431,697400000,2021,1,2,6,48,45,247,-2.410005,-28.920694,-35.318199,33.97369309,-117.7738405,347.21164,-0.011289,0.051362,-0.033109
43432,699900000,2021,1,2,6,48,45,247,-2.464471,-28.886892,-35.323601,33.97369309,-117.7738405,347.211554,-0.010113,0.051917,-0.034012
