"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
1. 691826343536377,-1.626375555992127,-0.1229894980788231,1.691826310448706,-1.626375515943094,-0.122989497170918,16.0,12.0,13387.0,2.35,2754107217490.0,107217490.0,-3.0
1. 231867909431458,-1.184625029563904,0.394564151763916,1.23186792932514,-1.184625061685029,0.3945641493191392,30.0,13.0,13388.0,1.754,2754107217493.0,107217493.0,13.0
1. 687557101249695,-1.62340521812439,-0.04087353497743607,1.687557047821815,-1.623405237275002,-0.04087353587611799,27.0,14.0,13389.0,2.342,2754107217495.0,107217495.0,-1.0
1. 24047839641571,-1.193322062492371,0.4612155258655548,1.240478382464726,-1.193322089714795,0.461215538372692,34.0,15.0,13389.0,1.782,2754107217497.0,107217497.0,15.0
0.5978549122810364,-0.576737105846405,-0.2225843816995621,0.5978549070694636,-0.5767371189826856,-0.2225843787881678,15.0,0.0,13397.0,0.86,2754107217518.0,107217518.0,-15.0
2. 33253026008606,-2.250925302505493,0.05658069998025894,2.332530305894507,-2.250925364440644,0.05658070166967315,54.0,1.0,13398.0,3.242,2754107217520.0,107217520.0,1.0
0.6070844531059265,-0.5860499143600464,-0.1948076188564301,0.6070844376139244,-0.5860498950602706,-0.1948076130617871,48.0,2.0,13399.0,0.866,2754107217522.0,107217522.0,-13.0
3. 328903675079346,-2.248996019363403,0.1696731746196747,2.328903571202424,-2.248996036318287,0.1696731701396239,65.0,3.0,13400.0,3.242,2754107217525.0,107217525.0,3.0
1. 313389658927918,-1.268325686454773,-0.3549047410488129,1.313389713995718,-1.268325703752737,-0.3549047314003734,52.0,4.0,13400.0,1.86,2754107217527.0,107217527.0,-11.0
2. 352926015853882,-2.272987842559815,0.286219447851181,2.352925918924925,-2.272987910490532,0.2862194591833094,100.0,5.0,13401.0,3.284,2754107217529.0,107217529.0,5.0
1. 433272361755371,-1.385062217712402,-0.3156847357749939,1.433272380447462,-1.385062244730915,-0.3156847504511859,38.0,6.0,13402.0,2.018,2754107217532.0,107217532.0,-9.0
2. 356362819671631,-2.277898788452148,0.4024125635623932,2.356362810807804,-2.277898686465142,0.402412571923797,97.0,7.0,13403.0,3.302,2754107217534.0,107217534.0,7.0
1. 536871314048767,-1.486214280128479,-0.2625065743923187,1.536871306788282,-1.486214281097466,-0.2625065656946877,23.0,8.0,13404.0,2.154,2754107217536.0,107217536.0,-7.0
1. 57736337184906,-1.525904536247253,0.3475973904132843,1.577363409777054,-1.525904562545249,0.347597381319393,32.0,9.0,13405.0,2.222,2754107217539.0,107217539.0,9.0
1. 722692012786865,-1.666491985321045,-0.2096967101097107,1.722691971008103,-1.666492022147813,-0.2096967170508656,1.0,10.0,13405.0,2.406,2754107217541.0,107217541.0,-5.0
1. 230233311653137,-1.190514802932739,0.3327708840370178,1.230233358372334,-1.190514771050638,0.3327708879366941,32.0,11.0,13406.0,1.744,2754107217543.0,107217543.0,11.0
1. 696183919906616,-1.641995310783386,-0.1237222030758858,1.696183976035853,-1.64199535216401,-0.1237222005583192,15.0,12.0,13407.0,2.364,2754107217545.0,107217545.0,-3.0
1. 220725774765015,-1.18213951587677,0.3923146426677704,1.220725737035825,-1.182139543006931,0.3923146387757006,28.0,13.0,13408.0,1.744,2754107217548.0,107217548.0,13.0
1. 68044376373291,-1.627894639968872,-0.04083863273262978,1.680443748149985,-1.627894657376979,-0.04083863106324342,29.0,14.0,13409.0,2.34,2754107217550.0,107217550.0,-1.0
1. 236096262931824,-1.197860598564148,0.4612155258655548,1.236096306308429,-1.197860654957097,0.461215538372692,34.0,15.0,13410.0,1.782,2754107217552.0,107217552.0,15.0
0.5944523811340332,-0.5774744153022766,-0.2220667451620102,0.5944524065468586,-0.5774744141747166,-0.2220667406979628,16.0,0.0,13417.0,0.858,2754107217573.0,107217573.0,-15.0
2. 328961133956909,-2.263234615325928,0.05668541789054871,2.328961167679617,-2.263234553253601,0.05668541610829685,69.0,1.0,13418.0,3.248,2754107217575.0,107217575.0,1.0
0.6078296899795532,-0.5908821225166321,-0.1957074105739594,0.6078296622891582,-0.5908821443091402,-0.1957074172791626,38.0,2.0,13419.0,0.87,2754107217578.0,107217578.0,-13.0
3. 321038961410523,-2.257111787796021,0.1696731746196747,2.321038921527888,-2.257111725211543,0.1696731701396239,65.0,3.0,13420.0,3.242,2754107217580.0,107217580.0,3.0
1. 306139469146729,-1.270165085792542,-0.354141503572464,1.306139473701069,-1.270165137477164,-0.3541414954188672,52.0,4.0,13420.0,1.856,2754107217582.0,107217582.0,-11.0
2. 326411724090576,-2.263126850128174,0.2839533984661102,2.326411781302566,-2.263126749618492,0.2839534098718703,69.0,5.0,13421.0,3.258,2754107217585.0,107217585.0,5.0
1. 43833863735199,-1.399700522422791,-0.3178748190402985,1.43833869280528,-1.399700466295821,-0.3178748329617491,35.0,6.0,13422.0,2.032,2754107217587.0,107217587.0,-9.0
2. 334172964096069,-2.272263288497925,0.3999751806259155,2.334173015699733,-2.272263229495843,0.399975185055694,76.0,7.0,13423.0,3.282,2754107217589.0,107217589.0,7.0
1. 487586855888367,-1.448637127876282,-0.2549506723880768,1.487586904077076,-1.448637069979488,-0.2549506664035685,22.0,8.0,13424.0,2.092,2754107217592.0,107217592.0,-7.0
1. 566633820533752,-1.525614261627197,0.3463459014892578,1.566633828180316,-1.525614290073296,0.3463459055990711,33.0,9.0,13424.0,2.214,2754107217594.0,107217594.0,9.0
1. 220445990562439,-1.189321041107178,0.3312444090843201,1.220446016109858,-1.189321091483637,0.3312444159736818,34.0,11.0,13426.0,1.736,2754107217598.0,107217598.0,11.0
1. 704743504524231,-1.661847829818726,-0.1247689202427864,1.70474354874123,-1.661847811836646,-0.1247689196831781,27.0,12.0,13427.0,2.384,2754107217601.0,107217601.0,-3.0
1. 217987060546875,-1.187754034996033,0.392764538526535,1.21798703704279,-1.187754011998949,0.3927645408843883,29.0,13.0,13428.0,1.746,2754107217603.0,107217603.0,13.0
1. 673319697380066,-1.632354259490967,-0.04080372676253319,1.673319686327536,-1.632354215013641,-0.04080372625036885,28.0,14.0,13429.0,2.338,2754107217605.0,107217605.0,-1.0
1. 230734467506409,-1.20060408115387,0.4606978893280029,1.230734413098799,-1.200604118387766,0.4606979002824869,37.0,15.0,13429.0,1.78,2754107217608.0,107217608.0,15.0
0.5800043344497681,-0.5673876404762268,-0.2174080014228821,0.5800043582388713,-0.5673876160783429,-0.2174079978861174,17.0,0.0,13437.0,0.84,2754107217628.0,107217628.0,-15.0
2. 308183908462524,-2.258762836456299,0.05637127161026001,2.308183871777803,-2.258762823686584,0.05637127279242574,67.0,1.0,13438.0,3.23,2754107217631.0,107217631.0,1.0
0.6099410653114319,-0.597089946269989,-0.1970571279525757,0.6099410741798605,-0.597089922930167,-0.1970571236052257,9.0,2.0,13439.0,0.876,2754107217633.0,107217633.0,-13.0
3. 311718940734863,-2.263802528381348,0.1695684939622879,2.311719003687255,-2.263802502958286,0.169568498227138,56.0,3.0,13440.0,3.24,2754107217635.0,107217635.0,3.0
1. 304503202438355,-1.277463912963867,-0.3549047410488129,1.304503195734352,-1.277463911016077,-0.3549047314003734,49.0,4.0,13440.0,1.86,2754107217638.0,107217638.0,-11.0
2. 309958219528198,-2.262868165969849,0.2829075455665588,2.309958234595281,-2.26286815296297,0.2829075409588984,61.0,5.0,13441.0,3.246,2754107217640.0,107217640.0,5.0
1. 416513681411743,-1.388121604919434,-0.3141204118728638,1.416513621844829,-1.3881215832151,-0.3141204058007836,30.0,6.0,13442.0,2.008,2754107217642.0,107217642.0,-9.0
2. 317721605300903,-2.272059440612793,0.3985127508640289,2.317721715470427,-2.272059337998267,0.3985127529348322,45.0,7.0,13443.0,3.27,2754107217645.0,107217645.0,7.0
1. 474017262458801,-1.445481538772583,-0.2534882426261902,1.474017208715226,-1.445481574940204,-0.2534882342827068,26.0,8.0,13444.0,2.08,2754107217647.0,107217647.0,-7.0
1. 56949257850647,-1.539646029472351,0.3482231199741364,1.569492525652136,-1.539646021392886,0.3482231191795539,32.0,9.0,13445.0,2.226,2754107217649.0,107217649.0,9.0
1. 712438106536865,-1.67987322807312,-0.2098710238933563,1.712438066381666,-1.67987321551006,-0.2098710285363609,48.0,10.0,13445.0,2.408,2754107217651.0,107217651.0,-5.0
1. 205077052116394,-1.182573318481445,0.3281914591789246,1.205077056255974,-1.182573315342701,0.3281914720476571,34.0,11.0,13446.0,1.72,2754107217654.0,107217654.0,11.0
1. 710334420204163,-1.67898154258728,-0.1256062984466553,1.710334461185113,-1.678981563193371,-0.1256062949830652,27.0,12.0,13447.0,2.4,2754107217656.0,107217656.0,-3.0
1. 208271861076355,-1.18653666973114,0.3909649252891541,1.208271915531755,-1.186536724982364,0.3909649324496374,29.0,13.0,13448.0,1.738,2754107217658.0,107217658.0,13.0
1. 6818767786026,-1.652198791503906,-0.04115277528762817,1.68187679473872,-1.652198806584823,-0.04115277437911452,28.0,14.0,13449.0,2.358,2754107217661.0,107217661.0,-1.0
1. 230459451675415,-1.209169030189514,0.462250828742981,1.230459394598239,-1.209169079446679,0.4622508145531021,70.0,15.0,13450.0,1.786,2754107217663.0,107217663.0,15.0
0.5876539349555969,-0.5788989067077637,-0.2210314571857452,0.5876539434732739,-0.5788988982659546,-0.2210314645175527,17.0,0.0,13457.0,0.854,2754107217684.0,107217684.0,-15.0
2. 28461766242981,-2.25136661529541,0.05598732084035873,2.284617678290355,-2.251366581447613,0.05598731985080551,36.0,1.0,13458.0,3.208,2754107217686.0,107217686.0,1.0
0.60785311460495,-0.5992153882980347,-0.1970571279525757,0.6078531254256168,-0.5992153769278158,-0.1970571236052257,9.0,2.0,13459.0,0.876,2754107217688.0,107217688.0,-13.0
3. 289581775665283,-2.257834196090698,0.1685217767953873,2.289581769712431,-2.257834300777782,0.1685217791022791,42.0,3.0,13460.0,3.22,2754107217691.0,107217691.0,3.0
1. 305627584457398,-1.287523746490479,-0.3564312160015106,1.305627620022125,-1.287523714385211,-0.3564312033633857,49.0,4.0,13460.0,1.868,2754107217693.0,107217693.0,-11.0
2. 287861347198486,-2.256925582885742,0.2811644375324249,2.287861388046109,-2.256925527034813,0.2811644261039453,55.0,5.0,13461.0,3.226,2754107217695.0,107217695.0,5.0
1. 384944915771484,-1.366695046424866,-0.3081758916378021,1.384944870756271,-1.366695036213576,-0.3081758961292548,36.0,6.0,13462.0,1.97,2754107217698.0,107217698.0,-9.0
2. 294236898422241,-2.264795541763306,0.3958316147327423,2.29423684637801,-2.264795490874894,0.395831627379919,47.0,7.0,13463.0,3.248,2754107217700.0,107217700.0,7.0
1. 473199963569641,-1.454802513122559,-0.2542194426059723,1.47319994818174,-1.454802523968305,-0.2542194503431376,29.0,8.0,13464.0,2.086,2754107217702.0,107217702.0,-7.0
1. 57562267780304,-1.555946111679077,0.3507260680198669,1.575622653730046,-1.555946167590641,0.3507260706201976,32.0,9.0,13464.0,2.242,2754107217704.0,107217704.0,9.0
1. 686720013618469,-1.666237711906433,-0.2074306607246399,1.686720016901117,-1.666237708931793,-0.2074306677394264,34.0,10.0,13465.0,2.38,2754107217707.0,107217707.0,-5.0
1. 193959593772888,-1.179872751235962,0.3262833952903748,1.193959543743298,-1.179872773850498,0.3262833820938916,34.0,11.0,13466.0,1.71,2754107217709.0,107217709.0,11.0
1. 695940971374512,-1.676516771316528,-0.1249782666563988,1.695940985363225,-1.676516808092213,-0.1249782635081499,27.0,12.0,13467.0,2.388,2754107217711.0,107217711.0,-3.0
1. 206894040107727,-1.193487644195557,0.3918647468090057,1.206894051928817,-1.193487652041585,0.3918647366670128,31.0,13.0,13468.0,1.742,2754107217714.0,107217714.0,13.0
1. 683207392692566,-1.665091276168823,-0.04132729768753052,1.683207437584121,-1.665091221664705,-0.04132729844348736,26.0,14.0,13469.0,2.368,2754107217716.0,107217716.0,-1.0
1. 233309864997864,-1.220035910606384,0.4648390114307404,1.23330986136115,-1.220035854102703,0.4648390050041273,70.0,15.0,13469.0,1.796,2754107217718.0,107217718.0,15.0
0.5870011448860168,-0.5823072195053101,-0.2215491086244583,0.5870011269860933,-0.5823071973200687,-0.2215491026077578,16.0,0.0,13477.0,0.856,2754107217739.0,107217739.0,-15.0
2. 266808986663818,-2.249467849731445,0.05574298650026321,2.26680910399455,-2.249467760502763,0.05574298616068354,50.0,1.0,13478.0,3.194,2754107217741.0,107217741.0,1.0
0.5960767269134521,-0.5917232036590576,-0.1939078122377396,0.5960767099189623,-0.59172317646121,-0.1939078088444116,10.0,2.0,13479.0,0.862,2754107217744.0,107217744.0,-13.0
3. 2660973072052,-2.250331878662109,0.1673703938722611,2.266097345820358,-2.250331969391388,0.1673703880649344,47.0,3.0,13480.0,3.198,2754107217746.0,107217746.0,3.0
1. 298339247703552,-1.289306640625,-0.3556679785251617,1.29833923352186,-1.289306608870176,-0.3556679673818796,49.0,4.0,13480.0,1.864,2754107217748.0,107217748.0,-11.0
2. 270074844360352,-2.255068778991699,0.2799442410469055,2.270074836192518,-2.255068836506307,0.2799442457054781,58.0,5.0,13481.0,3.212,2754107217751.0,107217751.0,5.0
1. 377363443374634,-1.368736267089844,-0.3075501620769501,1.377363410175461,-1.368736255258287,-0.3075501582690939,37.0,6.0,13482.0,1.966,2754107217753.0,107217753.0,-9.0
2. 272238969802856,-2.258795022964478,0.3933942317962647,2.272238949280676,-2.258795061289089,0.3933942405118161,47.0,7.0,13483.0,3.228,2754107217755.0,107217755.0,7.0
1. 456852078437805,-1.448738098144531,-0.2522695362567902,1.456852072109543,-1.448738112548344,-0.2522695408486553,32.0,8.0,13484.0,2.07,2754107217757.0,107217757.0,-7.0
1. 581112861633301,-1.572855830192566,0.3532290160655975,1.581112876991655,-1.572855787472303,0.3532290220608413,32.0,9.0,13485.0,2.258,2754107217760.0,107217760.0,9.0
1. 692193627357483,-1.683356404304504,-0.2088251560926437,1.692193610083125,-1.683356420578277,-0.208825159623389,41.0,10.0,13485.0,2.396,2754107217762.0,107217762.0,-5.0
1. 18844211101532,-1.182648420333862,0.3259017765522003,1.188442126749949,-1.182648447984658,0.3259017641031385,34.0,11.0,13486.0,1.708,2754107217764.0,107217764.0,11.0
1. 691493988037109,-1.683835625648499,-0.125082939863205,1.691493993486737,-1.683835600426849,-0.1250829354206358,26.0,12.0,13487.0,2.39,2754107217767.0,107217767.0,-3.0
1. 190292954444885,-1.185317516326904,0.3878156244754791,1.190292996658232,-1.185317522347073,0.3878156176888233,28.0,13.0,13488.0,1.724,2754107217769.0,107217769.0,13.0
1. 681635022163391,-1.675190448760986,-0.04143201187252998,1.681635060613512,-1.675190410438147,-0.04143201288211106,25.0,14.0,13489.0,2.374,2754107217771.0,107217771.0,-1.0
1. 235671997070313,-1.231366157531738,0.4674271941184998,1.235671959943839,-1.231366161772152,0.4674271954551525,49.0,15.0,13490.0,1.806,2754107217774.0,107217774.0,15.0
0.5904318690299988,-0.5898138880729675,-0.2236196547746658,0.5904318811948455,-0.5898139058893492,-0.2236196549685779,14.0,0.0,13497.0,0.864,2754107217794.0,107217794.0,-15.0
2. 25611424446106,-2.254539728164673,0.05567317828536034,2.256114202669834,-2.2545396873699,0.0556731765349344,56.0,1.0,13498.0,3.19,2754107217797.0,107217797.0,1.0
0.6739436388015747,-0.673708438873291,-0.2200021296739578,0.6739436337966772,-0.673708424138467,-0.2200021311483,62.0,2.0,13499.0,0.978,2754107217799.0,107217799.0,-13.0
3. 246930122375488,-2.246930122375488,0.1665330082178116,2.246930212051478,-2.246930212051478,0.1665330127650473,48.0,3.0,13500.0,3.182,2754107217801.0,107217801.0,3.0
1. 288277864456177,-1.288277864456177,-0.354141503572464,1.288277881751932,-1.288277881751932,-0.3541414954188672,49.0,4.0,13500.0,1.856,2754107217804.0,107217804.0,-11.0
2. 260780811309815,-2.261569976806641,0.2797699272632599,2.260780760750426,-2.261570059875942,0.2797699342199827,61.0,5.0,13501.0,3.21,2754107217806.0,107217806.0,5.0
1. 369784593582153,-1.370741248130798,-0.306924432516098,1.369784608488503,-1.370741232510585,-0.306924420408933,39.0,6.0,13502.0,1.962,2754107217808.0,107217808.0,-9.0
2. 265743494033814,-2.268117189407349,0.3936379849910736,2.265743376921519,-2.268117301038174,0.3936379791986264,51.0,7.0,13503.0,3.23,2754107217810.0,107217810.0,7.0
1. 440564632415772,-1.442577481269836,-0.250319629907608,1.440564621214396,-1.442577434408335,-0.2503196313541729,34.0,8.0,13504.0,2.054,2754107217813.0,107217813.0,-7.0
1. 578680038452148,-1.580885887145996,0.3538547456264496,1.578680059256107,-1.580885852738389,0.3538547599210022,32.0,9.0,13504.0,2.262,2754107217815.0,107217815.0,9.0
1. 670823693275452,-1.673742294311523,-0.2069077342748642,1.670823667323911,-1.673742352519644,-0.2069077332829405,31.0,10.0,13505.0,2.374,2754107217817.0,107217817.0,-5.0
1. 187080264091492,-1.189568996429443,0.3266650140285492,1.187080224802255,-1.189569047009516,0.3266650000846447,34.0,11.0,13506.0,1.712,2754107217820.0,107217820.0,11.0
1. 698300957679749,-1.702455759048462,-0.1260249763727188,1.698300945829823,-1.702455756002451,-0.1260249826330087,27.0,12.0,13507.0,2.408,2754107217822.0,107217822.0,-3.0
1. 180644035339356,-1.183945655822754,0.3860160112380981,1.180644046649447,-1.183945638832618,0.3860160092540723,28.0,13.0,13508.0,1.716,2754107217824.0,107217824.0,13.0
1. 672953724861145,-1.678217768669128,-0.04136220365762711,1.672953759092029,-1.678217771351987,-0.04136220325636193,25.0,14.0,13509.0,2.37,2754107217827.0,107217827.0,-1.0
1. 228854060173035,-1.232720732688904,0.466391921043396,1.228854052514605,-1.232720688255719,0.4663919192747424,35.0,15.0,13509.0,1.802,2754107217829.0,107217829.0,15.0
0.5815595984458923,-0.5850209593772888,-0.2210314571857452,0.5815596177469201,-0.5850209421031711,-0.2210314645175527,13.0,0.0,13517.0,0.854,2754107217850.0,107217850.0,-15.0
2. 24541163444519,-2.259564399719238,0.05560336634516716,2.245411547511564,-2.259564393393136,0.05560336690918527,61.0,1.0,13518.0,3.186,2754107217852.0,107217852.0,1.0
1. 236051201820374,-1.244276404380798,-0.4049119055271149,1.236051251479626,-1.244276359463725,-0.404911897818957,28.0,2.0,13519.0,1.8,2754107217854.0,107217854.0,-13.0
2. 227814674377441,-2.243422269821167,0.1656956374645233,2.227814576326809,-2.243422200396263,0.1656956374651602,48.0,3.0,13520.0,3.166,2754107217857.0,107217857.0,3.0
1. 282389760017395,-1.2913738489151,-0.3537598848342896,1.282389727921302,-1.291373894286227,-0.3537598774281141,55.0,4.0,13520.0,1.854,2754107217859.0,107217859.0,-11.0
2. 237432479858398,-2.253894090652466,0.2778525054454804,2.237432385984397,-2.253894030786102,0.2778525078795343,60.0,5.0,13521.0,3.188,2754107217861.0,107217861.0,5.0
1. 356642961502075,-1.367101430892944,-0.3050472140312195,1.356642911704412,-1.367101390434644,-0.3050472068284502,39.0,6.0,13522.0,1.95,2754107217863.0,107217863.0,-9.0
2. 250822305679321,-2.26896595954895,0.3924192786216736,2.250822235205512,-2.268965925188054,0.3924192857645749,48.0,7.0,13523.0,3.22,2754107217866.0,107217866.0,7.0
1. 434122562408447,-1.446187615394592,-0.2500759065151215,1.43412252959549,-1.446187615080856,-0.2500758926673626,35.0,8.0,13524.0,2.052,2754107217868.0,107217868.0,-7.0
1. 5731520652771,-1.586386799812317,0.3538547456264496,1.573152119957778,-1.586386843223808,0.3538547599210022,32.0,9.0,13524.0,2.262,2754107217870.0,107217870.0,9.0
1. 484026432037354,-1.497033834457398,-0.1844215542078018,1.484026417125374,-1.497033828795976,-0.1844215516540447,17.0,10.0,13525.0,2.116,2754107217873.0,107217873.0,-5.0
1. 180156826972961,-1.190916419029236,0.3259017765522003,1.18015678859728,-1.190916451512119,0.3259017641031385,34.0,11.0,13526.0,1.708,2754107217875.0,107217875.0,11.0
1. 699375987052918,-1.715468168258667,-0.1265483349561691,1.699375942527189,-1.715468135246882,-0.1265483421954382,13.0,12.0,13527.0,2.418,2754107217877.0,107217877.0,-3.0
1. 179246544837952,-1.190829038619995,0.3869158029556274,1.179246546070219,-1.190829012439312,0.3869158134714478,27.0,13.0,13528.0,1.72,2754107217880.0,107217880.0,13.0
1. 67552638053894,-1.69257402420044,-0.04157163202762604,1.675526432854942,-1.69257406697791,-0.04157163213360933,25.0,14.0,13529.0,2.382,2754107217882.0,107217882.0,-1.0
1. 212311744689941,-1.224646329879761,0.4617331624031067,1.212311722961754,-1.224646381664106,0.461733176462897,33.0,15.0,13529.0,1.784,2754107217884.0,107217884.0,15.0
0.5755441784858704,-0.5828225016593933,-0.2194785475730896,0.5755441742641111,-0.5828225025272661,-0.2194785502469376,11.0,0.0,13536.0,0.848,2754107217905.0,107217905.0,-15.0
2. 226667404174805,-2.255613327026367,0.05532412976026535,2.226667515534116,-2.255613223955123,0.05532412840618873,59.0,1.0,13537.0,3.17,2754107217907.0,107217907.0,1.0
1. 251081466674805,-1.267787456512451,-0.4112105369567871,1.251081459490131,-1.267787475850871,-0.4112105273405852,42.0,2.0,13538.0,1.828,2754107217910.0,107217910.0,-13.0
2. 224570751190186,-2.255063056945801,0.1660096496343613,2.224570760144153,-2.255063131744922,0.1660096532026178,49.0,3.0,13539.0,3.172,2754107217912.0,107217912.0,3.0
1. 282236576080322,-1.299812316894531,-0.3549047410488129,1.282236573765495,-1.299812294343977,-0.3549047314003734,49.0,4.0,13539.0,1.86,2754107217914.0,107217914.0,-11.0
2. 221552133560181,-2.252789497375488,0.276806652545929,2.221552128089257,-2.252789432416206,0.2768066389665623,58.0,5.0,13540.0,3.176,2754107217916.0,107217916.0,5.0
1. 34655487537384,-1.365965604782105,-0.303795725107193,1.346554895790907,-1.365965616837415,-0.3037957311081284,40.0,6.0,13541.0,1.942,2754107217919.0,107217919.0,-9.0
2. 237712383270264,-2.270761728286743,0.3914443254470825,2.237712316654871,-2.270761749635017,0.3914443310173337,48.0,7.0,13542.0,3.212,2754107217921.0,107217921.0,7.0
1. 430711984634399,-1.452349543571472,-0.250319629907608,1.43071201170663,-1.452349552179873,-0.2503196313541729,33.0,8.0,13543.0,2.054,2754107217923.0,107217923.0,-7.0
1. 575921177864075,-1.600313425064087,0.3557319641113281,1.575921219259114,-1.600313429837295,0.355731973501485,32.0,9.0,13544.0,2.274,2754107217926.0,107217926.0,9.0
1. 45668637752533,-1.479233026504517,-0.1816325634717941,1.456686369352212,-1.479233055210221,-0.1816325678861196,24.0,10.0,13544.0,2.084,2754107217928.0,107217928.0,-5.0
1. 166560053825378,-1.185029864311218,0.3232304453849793,1.166560085979621,-1.185029809600176,0.3232304381678669,36.0,11.0,13545.0,1.694,2754107217930.0,107217930.0,11.0
1. 809951901435852,-1.839250206947327,-0.1352361142635346,1.809951901295818,-1.839250203016355,-0.1352361109317669,51.0,12.0,13546.0,2.584,2754107217933.0,107217933.0,-3.0
1. 172557950019836,-1.191954493522644,0.3860160112380981,1.172557895673859,-1.191954538517494,0.3860160092540723,28.0,13.0,13547.0,1.716,2754107217935.0,107217935.0,13.0
1. 675512909889221,-1.703824162483215,-0.04171125218272209,1.675512853596897,-1.703824183693691,-0.0417112513851076,24.0,14.0,13548.0,2.39,2754107217937.0,107217937.0,-1.0
1. 196053147315979,-1.216263055801392,0.4570744335651398,1.196053180988091,-1.216263026795947,0.4570744336510516,32.0,15.0,13548.0,1.766,2754107217939.0,107217939.0,15.0
0.5789166688919067,-0.5903452038764954,-0.2215491086244583,0.5789166738631016,-0.5903452209148309,-0.2215491026077578,100.0,0.0,13556.0,0.856,2754107217960.0,107217960.0,-15.0
2. 201982021331787,-2.246236085891724,0.05490526929497719,2.201982053080499,-2.246236062653713,0.05490527065169393,56.0,1.0,13557.0,3.146,2754107217963.0,107217963.0,1.0
1. 216641545295715,-1.241526246070862,-0.4013126790523529,1.216641578257826,-1.241526239015297,-0.4013126809494552,31.0,2.0,13558.0,1.784,2754107217965.0,107217965.0,-13.0
2. 206902027130127,-2.252827405929565,0.1652769446372986,2.206901962073903,-2.252827392334827,0.1652769498152166,51.0,3.0,13559.0,3.158,2754107217967.0,107217967.0,3.0
1. 279065489768982,-1.30568265914917,-0.3552863597869873,1.279065432220283,-1.30568266819908,-0.3552863493911265,45.0,4.0,13559.0,1.862,2754107217969.0,107217969.0,-11.0
2. 203916788101196,-2.250565767288208,0.2755864560604096,2.203916878269232,-2.250565817196622,0.2755864585680951,50.0,5.0,13560.0,3.162,2754107217972.0,107217972.0,5.0
1. 336251139640808,-1.365011215209961,-0.3025442659854889,1.336251173108219,-1.365011273176433,-0.3025442553878065,40.0,6.0,13561.0,1.934,2754107217974.0,107217974.0,-9.0
2. 215888261795044,-2.264371156692505,0.3890069425106049,2.215888234536085,-2.264371199571357,0.3890069441492308,43.0,7.0,13562.0,3.192,2754107217976.0,107217976.0,7.0
1. 422857284545898,-1.454496741294861,-0.2498321533203125,1.422857342290389,-1.454496778383427,-0.2498321539805523,32.0,8.0,13563.0,2.05,2754107217979.0,107217979.0,-7.0
1. 584136605262756,-1.619927883148193,0.3588606715202332,1.584136611876732,-1.619927843950098,0.3588606628022896,32.0,9.0,13564.0,2.294,2754107217981.0,107217981.0,9.0
1. 448727965354919,-1.481459856033325,-0.1812839508056641,1.448727992392757,-1.481459866271665,-0.181283944915129,33.0,10.0,13564.0,2.08,2754107217983.0,107217983.0,-5.0
1. 156926870346069,-1.183479070663452,0.3217039704322815,1.156926882888836,-1.183479085483638,0.3217039662048545,35.0,11.0,13565.0,1.686,2754107217986.0,107217986.0,11.0
1. 835626721382141,-1.878411293029785,-0.1376435607671738,1.835626711656211,-1.878411250096902,-0.1376435649189423,29.0,12.0,13566.0,2.63,2754107217988.0,107217988.0,-3.0
1. 168390035629273,-1.196040272712708,0.3860160112380981,1.168390054253139,-1.196040267600513,0.3860160092540723,28.0,13.0,13567.0,1.716,2754107217990.0,107217990.0,13.0
1. 683526396751404,-1.723969221115112,-0.04206030070781708,1.683526362635013,-1.723969233344299,-0.04206029951385327,27.0,14.0,13568.0,2.41,2754107217992.0,107217992.0,-1.0
1. 190237879753113,-1.219256281852722,0.4565567970275879,1.190237844475425,-1.219256234761876,0.4565567955608466,33.0,15.0,13569.0,1.764,2754107217995.0,107217995.0,15.0
0.5835914015769958,-0.5992825627326965,-0.2241372913122177,0.5835913881023054,-0.5992825423730493,-0.224137293058783,100.0,0.0,13576.0,0.866,2754107218016.0,107218016.0,-15.0
2. 191338062286377,-2.251043081283569,0.05483546108007431,2.191338074193227,-2.251042984219803,0.05483546102594479,58.0,1.0,13577.0,3.142,2754107218018.0,107218018.0,1.0
1. 20686411857605,-1.240179181098938,-0.3995130658149719,1.206864105936214,-1.240179154272738,-0.3995130725147043,37.0,2.0,13578.0,1.776,2754107218020.0,107218020.0,-13.0
2. 19066858291626,-2.251927614212036,0.1646489202976227,2.190668666489825,-2.251927513786592,0.1646489183403013,51.0,3.0,13579.0,3.146,2754107218022.0,107218022.0,3.0
1. 279975771903992,-1.315768480300903,-0.3568128347396851,1.27997578891442,-1.315768440991882,-0.3568128213541388,45.0,4.0,13579.0,1.87,2754107218025.0,107218025.0,-11.0
2. 18632435798645,-2.248246669769287,0.2743662893772125,2.186324339990339,-2.248246655900806,0.2743662781696279,53.0,5.0,13580.0,3.148,2754107218027.0,107218027.0,5.0
1. 331478238105774,-1.369667291641235,-0.3025442659854889,1.331478253676285,-1.369667344109141,-0.3025442553878065,42.0,6.0,13581.0,1.934,2754107218029.0,107218029.0,-9.0
2. 198286533355713,-2.262126922607422,0.3873007595539093,2.198286522457557,-2.262126980554029,0.3873007733415587,46.0,7.0,13582.0,3.178,2754107218032.0,107218032.0,7.0
